2026-02-01 00:00:05 | ERROR | search | Unhandled exception type=ValueError message=unexpected None (env=prod, region=ap-southeast-1, ip=17.27.69.161, request_id=tyjcj90h9zfswx73, trace_id=jdsmnw6y8xds3ot3vizkp9cc, ua="curl/8.4.0")
2026-02-01 23:52:19 | ERROR | frontend | Upstream service unavailable dependency=stripe (env=prod, region=eu-west-1, ip=246.104.125.246, request_id=2464dmwm3zht67w8, trace_id=7dkcty9rt3v5o2firivfkxnq, ua="PostmanRuntime/7.36.0")
2026-02-01 23:52:22 | ERROR | profile | Unhandled exception type=KeyError message=permission denied (env=prod, region=ap-southeast-1, ip=42.122.134.151, request_id=gv2i0g21dwjjc6d0, trace_id=zvjxfw4uua71pl8qesje4ck2, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:52:56 | ERROR | kms | Worker crashed: out of memory rss_mb=5263 (env=prod, region=me-south-1, ip=77.38.193.182, request_id=z8ffo5d03ak3w4br, trace_id=tquh8v69seomv88qjbzfswwh, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:53:00 | ERROR | kms | Data validation error: missing required field field=amount (env=prod, region=eu-west-1, ip=61.248.103.234, request_id=20pmxcm1fpxlnd8l, trace_id=fsts2ydc81ycp9ste3o09s9l, ua="PostmanRuntime/7.36.0")
2026-02-01 23:53:07 | ERROR | notifications | DB timeout while fetching user profile user_id=8702 (env=prod, region=me-south-1, ip=170.206.113.90, request_id=ay7etzxvqgqpppqx, trace_id=ptwb06ke3jggefd46emz4rxp, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:53:23 | ERROR | inventory | Unhandled exception type=TimeoutError message=invalid format (env=prod, region=eu-west-1, ip=23.153.176.35, request_id=z7swhyeytt7oroow, trace_id=mbq4h551evb0gbw7q8mlhtx0, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:54:22 | ERROR | billing | Service dependency not responding dependency=payments-api (env=prod, region=eu-west-1, ip=158.39.84.188, request_id=k0jxpe5reo1tbezq, trace_id=s2cbgb3vnmv3dgzog5x1zs3y, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:54:31 | ERROR | storage | Data validation error: missing required field field=token (env=dev, region=ap-southeast-1, ip=39.60.179.214, request_id=pcsqi6fupe4jtnat, trace_id=34fw1fdytmne5m2iz3i5kimf, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:54:37 | ERROR | search | DB timeout while fetching user profile user_id=2533 (env=staging, region=me-south-1, ip=69.224.254.66, request_id=i2qifjdfk5ip58jl, trace_id=hcmiw86vnt8uzu38tfn4mlpi, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:54:54 | ERROR | billing | Data validation error: missing required field field=email (env=prod, region=me-south-1, ip=107.26.41.170, request_id=35ig6y8td2bi6w20, trace_id=qy6btro5fa4f649tcm7l2flo, ua="PostmanRuntime/7.36.0")
2026-02-01 23:54:58 | ERROR | billing | Worker crashed: out of memory rss_mb=2546 (env=prod, region=ap-southeast-1, ip=100.146.200.73, request_id=w86t8z7nu964dvsa, trace_id=372z5r13fjz2e65od37oa2ip, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:55:12 | ERROR | worker | Unhandled exception type=IOError message=permission denied (env=prod, region=eu-west-1, ip=131.9.80.17, request_id=3oqswn7xplvosuze, trace_id=r52u1111i05bjx2jm960rdox, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:55:14 | ERROR | payments | Data validation error: missing required field field=token (env=prod, region=us-east-1, ip=250.19.49.223, request_id=nosg728j52i5q4ob, trace_id=k3mbijftbkkw1gthakbpy2gl, ua="PostmanRuntime/7.36.0")
2026-02-01 23:55:43 | ERROR | scheduler | Unhandled exception type=IOError message=index out of range (env=prod, region=eu-west-1, ip=13.124.232.161, request_id=nbmlrp73xkd3xocc, trace_id=cmyayw7az6aal7reh91frdil, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:55:45 | ERROR | orders | Authentication failed due to invalid token user_id=4836 (env=dev, region=eu-west-1, ip=11.23.135.162, request_id=nh3r5ulzukys7hzf, trace_id=62zo95e245u4w0n9u5ao1hap, ua="PostmanRuntime/7.36.0")
2026-02-01 23:55:49 | ERROR | api | Data validation error: missing required field field=amount (env=staging, region=us-east-1, ip=241.196.65.165, request_id=zjj19zgxaoqugaj2, trace_id=rmr4b7kf3qrrv6d7fp9a80wx, ua="PostmanRuntime/7.36.0")
2026-02-01 23:55:53 | ERROR | db | Payment gateway returned 500 provider=stripe (env=prod, region=me-south-1, ip=185.223.41.93, request_id=zo98cse7fbzgjaj3, trace_id=3dtxnexr66lmiyd3koiz7jij, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:56:22 | ERROR | email | Payment gateway returned 401 provider=stripe (env=prod, region=us-east-1, ip=132.180.102.132, request_id=waaefywn5l4sv96j, trace_id=lwynom7w2wow2u1m8nhze0f8, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:56:41 | ERROR | cache | Connection refused dependency=kms (env=dev, region=ap-southeast-1, ip=35.90.200.37, request_id=kzcsjfm18v417t04, trace_id=8hpwvklzn3kltgcn0ev21rhj, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:56:44 | ERROR | api | Data validation error: missing required field field=address (env=prod, region=me-south-1, ip=62.41.211.170, request_id=1ur04ucnj086wwwf, trace_id=n657omgr0a8179md5i0u5v0j, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:57:02 | ERROR | api | Payment gateway returned 503 provider=paypal (env=staging, region=eu-west-1, ip=200.92.115.123, request_id=toch5l5m7yo3x68k, trace_id=l5me03958sqib7vru7iytxe9, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:57:08 | ERROR | notifications | Connection refused dependency=postgres (env=prod, region=us-east-1, ip=2.99.127.171, request_id=mkyx3yus5szp2or8, trace_id=k0q8ttqsu22j7ip4zi4y0u1l, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:57:12 | ERROR | frontend | Worker crashed: out of memory rss_mb=1356 (env=prod, region=ap-southeast-1, ip=151.196.71.250, request_id=zpdw9l11pq275kl1, trace_id=c7idanfkewkz04siweqcftau, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:57:51 | ERROR | storage | Unhandled exception type=AuthenticationError message=unexpected None (env=staging, region=us-east-1, ip=174.209.105.40, request_id=8wty7dpheav30ran, trace_id=gsxhvagwpd5uxfemeawtpems, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:57:52 | ERROR | cdn | Data validation error: missing required field field=user_id (env=prod, region=us-east-1, ip=219.119.234.241, request_id=q5ggh8sn85xbepgx, trace_id=syhrakvff4avfbezbsal1666, ua="curl/8.4.0")
2026-02-01 23:57:54 | ERROR | frontend | Upstream service unavailable dependency=email-smtp (env=dev, region=us-east-1, ip=212.212.246.55, request_id=oxfe01z3oeza6ghv, trace_id=qbnfah0q18oyoxnc4jyu4goe, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:58:23 | ERROR | frontend | Worker crashed: out of memory rss_mb=6984 (env=staging, region=us-east-1, ip=94.204.36.155, request_id=rq158jy6fi0yjgno, trace_id=ap8bpb5jbykuf49kvrkakhvk, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:58:35 | ERROR | auth | Payment gateway returned 500 provider=stripe (env=dev, region=me-south-1, ip=192.79.77.10, request_id=zb1doqxfz2qqrku4, trace_id=dcfzz2ice1fnrdrig7d1ih9y, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:59:19 | ERROR | auth | Connection refused dependency=cdn-edge (env=prod, region=me-south-1, ip=222.116.133.19, request_id=wpe1hz2ema247hct, trace_id=irk2zj1z9uosdq7ad3mpevr5, ua="PostmanRuntime/7.36.0")
2026-02-01 23:59:23 | ERROR | profile | Payment gateway returned 500 provider=adyen (env=prod, region=me-south-1, ip=48.221.179.146, request_id=k7a8z4zocjlamtja, trace_id=1xs064bh1q9xuv9gz78ha7t1, ua="curl/8.4.0")
2026-02-01 23:59:36 | ERROR | kms | Data validation error: missing required field field=user_id (env=prod, region=us-east-1, ip=195.207.126.41, request_id=cj3m4toj1m72fbzn, trace_id=pd4569or96awiwbcalevcu99, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:59:40 | ERROR | notifications | Authentication failed due to invalid token user_id=2630 (env=prod, region=me-south-1, ip=104.103.224.87, request_id=df919k569wqc3ox8, trace_id=76dp5ipmb4n5edjtkiigskvn, ua="PostmanRuntime/7.36.0")
2026-02-01 23:59:47 | ERROR | frontend | Upstream service unavailable dependency=s3 (env=staging, region=eu-west-1, ip=89.129.99.237, request_id=2bl35w4wt2meqvb1, trace_id=kntoeomk5mua96cp6tlfdzcg, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:59:50 | ERROR | scheduler | Upstream service unavailable dependency=search-index (env=prod, region=eu-west-1, ip=143.203.160.197, request_id=w9jgpnljfx8mtw3o, trace_id=otbnp1g8t6e6tal0gwu792na, ua="curl/8.4.0")
2026-02-02 00:00:02 | ERROR | analytics | Payment gateway returned 400 provider=stripe (env=prod, region=eu-west-1, ip=96.11.103.223, request_id=65k7kypnh6bc81nr, trace_id=e7ou7voqumgaq7w4fyheuiv8, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 00:00:04 | ERROR | email | Payment gateway returned 502 provider=paypal (env=prod, region=ap-southeast-1, ip=30.5.192.132, request_id=r36laajevcnfot8v, trace_id=lzk8pmyvftgs1vrbodi2zzva, ua="curl/8.4.0")
2026-02-02 00:00:09 | ERROR | api | Write operation failed: storage quota exceeded bucket=prod-backups (env=staging, region=us-east-1, ip=39.61.7.25, request_id=upbyvmmhcc2dbp52, trace_id=7y2zkxv5gff3b54o1heqo8zd, ua="curl/8.4.0")
2026-02-02 00:00:11 | ERROR | profile | Authentication failed due to invalid token user_id=9599 (env=prod, region=us-east-1, ip=145.215.112.94, request_id=gy7yzbpu6v7hso78, trace_id=hy2b901ufwinatffbfkzmwps, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 00:00:25 | ERROR | auth | DB timeout while fetching user profile user_id=5891 (env=staging, region=ap-southeast-1, ip=129.148.179.200, request_id=mvit645peszffyxg, trace_id=3v6di9yo30vxk4mcmzb4giml, ua="PostmanRuntime/7.36.0")
2026-02-02 00:00:34 | ERROR | api | Worker crashed: out of memory rss_mb=5666 (env=prod, region=ap-southeast-1, ip=21.137.18.82, request_id=yhgrqldcndv0ku0r, trace_id=srlc5o28azcaz4kzf7u1rdm1, ua="PostmanRuntime/7.36.0")
2026-02-02 00:00:38 | ERROR | kms | Authentication failed due to invalid token user_id=9296 (env=prod, region=eu-west-1, ip=195.3.118.227, request_id=8xexuaap38hgum90, trace_id=p2353czp5vqpr02vzgaatgvq, ua="PostmanRuntime/7.36.0")
2026-02-02 00:00:39 | ERROR | frontend | Payment gateway returned 504 provider=paypal (env=prod, region=eu-west-1, ip=41.129.246.179, request_id=cu5wx1m2tkjxww16, trace_id=6lj58r6fn69fxvjglfcd91rm, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 00:00:43 | ERROR | billing | Unhandled exception type=ValueError message=permission denied (env=prod, region=eu-west-1, ip=104.126.60.54, request_id=zxdy2bfr14wnaufh, trace_id=wfetuqizzp65yp57y9wpia0h, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 00:01:06 | ERROR | inventory | Data validation error: missing required field field=user_id (env=dev, region=us-east-1, ip=38.169.14.112, request_id=u7gg0vi1m812ymn9, trace_id=ztxj2u0jdrk2ccll3y6bmhxt, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 00:01:07 | ERROR | auth | Authentication failed due to invalid token user_id=5670 (env=dev, region=us-east-1, ip=18.105.31.191, request_id=i6ysvdhht1xv2659, trace_id=m7eu1abhejzqjfqyhzzurqqo, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 00:01:11 | ERROR | scheduler | Write operation failed: storage quota exceeded bucket=staging-uploads (env=prod, region=ap-southeast-1, ip=95.122.78.246, request_id=9hhi72fewkyimhyy, trace_id=klo5awqnsbty68vd1pq2y1wd, ua="PostmanRuntime/7.36.0")
2026-02-02 00:01:49 | ERROR | cdn | Write operation failed: storage quota exceeded bucket=prod-uploads (env=staging, region=ap-southeast-1, ip=110.48.11.88, request_id=x7wda5xmbft4o2xt, trace_id=ecsx2cj3arcc6ffli2w23x72, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 00:01:54 | ERROR | payments | Data validation error: missing required field field=amount (env=prod, region=eu-west-1, ip=125.193.23.179, request_id=aa1ezkf6sbojb6ud, trace_id=bemcieo5mlq1pl95heudb269, ua="curl/8.4.0")
2026-02-02 00:02:39 | ERROR | analytics | Upstream service unavailable dependency=email-smtp (env=staging, region=me-south-1, ip=234.186.102.215, request_id=adq5yxajo7sl1ghh, trace_id=41xjg6vvok4xb6yy0se2uube, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 00:02:47 | ERROR | frontend | Payment gateway returned 400 provider=adyen (env=dev, region=eu-west-1, ip=159.123.155.3, request_id=3d4ptq78acoe0des, trace_id=zildoosvit7geybl2bbmfqae, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 00:02:52 | ERROR | worker | Payment gateway returned 400 provider=adyen (env=staging, region=me-south-1, ip=209.180.66.36, request_id=2pnx59z1hs1iz7vi, trace_id=v2w5wn46ttiyzrnrhb4ilo4k, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 00:03:06 | ERROR | notifications | Write operation failed: storage quota exceeded bucket=prod-uploads (env=prod, region=us-east-1, ip=96.124.165.229, request_id=xbzgk96d0gto31yt, trace_id=zvppnsvgtsjfizhbe27zwkpf, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 00:03:09 | ERROR | cache | DB timeout while fetching user profile user_id=3290 (env=prod, region=me-south-1, ip=158.38.247.234, request_id=ltcosw7f4qcsqra7, trace_id=hfapxkaofxoxel8ho7kznntl, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 00:03:15 | ERROR | orders | Unhandled exception type=RuntimeError message=invalid format (env=prod, region=eu-west-1, ip=95.95.198.237, request_id=e3cyajr7dkks6eo5, trace_id=y4uchfc13ffffrn92ug1w8rq, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 00:03:29 | ERROR | payments | DB timeout while fetching user profile user_id=4279 (env=staging, region=me-south-1, ip=54.158.120.72, request_id=fzlqzjvoeo10ivsc, trace_id=toml9qo1lmo4riuq16knrini, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 00:03:35 | ERROR | notifications | Unhandled exception type=ValueError message=permission denied (env=prod, region=me-south-1, ip=233.171.183.161, request_id=wuqopijgmgq9tjio, trace_id=pdqrjlbxg4td6p3e369yvdto, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 00:03:55 | ERROR | cache | Authentication failed due to invalid token user_id=7042 (env=staging, region=us-east-1, ip=43.84.7.73, request_id=2guztv36p3h79ndq, trace_id=6ubisj2pa8zv574kh35mn03g, ua="curl/8.4.0")
2026-02-02 00:04:16 | ERROR | notifications | DB timeout while fetching user profile user_id=6876 (env=prod, region=eu-west-1, ip=207.4.254.77, request_id=oc01t8ggvisx8a2l, trace_id=tut6rft4e14sxlsq5gv7zrlq, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 00:04:27 | ERROR | payments | Upstream service unavailable dependency=email-smtp (env=prod, region=me-south-1, ip=63.135.212.125, request_id=3j5y3g98480e73q5, trace_id=9wkm5uiqtikv9fw8tyn3s4h3, ua="PostmanRuntime/7.36.0")
2026-02-02 00:04:35 | ERROR | db | DB timeout while fetching user profile user_id=5665 (env=prod, region=ap-southeast-1, ip=227.90.16.22, request_id=vazxebxl0lgnpt8h, trace_id=xd0jbe7xa4enj43ndk2c8khu, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 00:04:55 | ERROR | cache | Worker crashed: out of memory rss_mb=1797 (env=prod, region=ap-southeast-1, ip=163.252.80.157, request_id=d61niuv2k0fypcxg, trace_id=v1uckbypjt0jmooqourooea3, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 00:05:12 | ERROR | frontend | Worker crashed: out of memory rss_mb=3672 (env=prod, region=eu-west-1, ip=244.161.48.1, request_id=hk7s8dovda83ekhk, trace_id=lgf94as5o29cdupqfevjxdko, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 00:05:33 | ERROR | api | Connection refused dependency=postgres (env=prod, region=eu-west-1, ip=88.81.224.45, request_id=uskbuw989x5fv7re, trace_id=3o61ow4vgmseb4lwmpqo3112, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 00:05:35 | ERROR | orders | Upstream service unavailable dependency=kms (env=prod, region=me-south-1, ip=48.231.194.176, request_id=bxj9me2o5qxeavdr, trace_id=81pcx7blo6aijyi3jwua9v44, ua="curl/8.4.0")
2026-02-02 00:05:39 | ERROR | analytics | Worker crashed: out of memory rss_mb=4555 (env=prod, region=us-east-1, ip=10.238.174.205, request_id=8rr91ryn9nucqi28, trace_id=anmxcwxere94utvemz0wzc1s, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 00:05:57 | ERROR | analytics | Service dependency not responding dependency=email-smtp (env=prod, region=ap-southeast-1, ip=99.24.104.228, request_id=eunoh3rwlsun4fnc, trace_id=vftw5wbrc3gsq4lunsslbrn5, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 00:06:26 | ERROR | storage | Worker crashed: out of memory rss_mb=1123 (env=dev, region=eu-west-1, ip=197.122.177.251, request_id=d986k6pjl45866w2, trace_id=63al2jt3a00ai7swundsmjqx, ua="PostmanRuntime/7.36.0")
2026-02-02 00:06:27 | ERROR | payments | Payment gateway returned 400 provider=paypal (env=prod, region=ap-southeast-1, ip=143.116.225.32, request_id=nuuoeaxgog1ao4yi, trace_id=h273o70yeaoyiojzjxwp5nfe, ua="curl/8.4.0")
2026-02-02 00:06:31 | ERROR | notifications | Write operation failed: storage quota exceeded bucket=analytics-exports (env=staging, region=eu-west-1, ip=229.213.218.241, request_id=s8ycqiywjfb7pjyw, trace_id=lynr32ofdos0y6qrcfvsxsip, ua="PostmanRuntime/7.36.0")
2026-02-02 00:06:44 | ERROR | gateway | Write operation failed: storage quota exceeded bucket=analytics-exports (env=prod, region=us-east-1, ip=242.36.157.207, request_id=1qzd5e15u2y5b0b0, trace_id=de0frsdvnfjn5pn48d5p8joi, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 00:07:11 | ERROR | frontend | Authentication failed due to invalid token user_id=4488 (env=prod, region=me-south-1, ip=110.51.51.158, request_id=9vck9bqi073g4blv, trace_id=81gkwza97dewqt2mlegimdlg, ua="curl/8.4.0")
2026-02-02 00:07:14 | ERROR | profile | Payment gateway returned 503 provider=stripe (env=prod, region=us-east-1, ip=113.77.60.247, request_id=rc3qxin2hdr3wa9g, trace_id=ayds6yb31got31c89hyghp6p, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 00:07:15 | ERROR | frontend | DB timeout while fetching user profile user_id=3432 (env=dev, region=us-east-1, ip=237.140.191.143, request_id=sh0mqrmi8d6vc7b0, trace_id=jide4ap2iltwbagy9uvqb7ec, ua="PostmanRuntime/7.36.0")
2026-02-02 00:07:19 | ERROR | email | Upstream service unavailable dependency=search-index (env=prod, region=eu-west-1, ip=206.226.168.172, request_id=nzw3afdf75cr8dt5, trace_id=xortgko99yffaavn67wwzilj, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 00:07:20 | ERROR | cdn | Unhandled exception type=MemoryError message=permission denied (env=prod, region=us-east-1, ip=123.212.96.194, request_id=jf8zfaid1kkysw66, trace_id=hx0fe2c3rsx3h1p1jd3t9h9j, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 00:07:38 | ERROR | worker | Write operation failed: storage quota exceeded bucket=prod-backups (env=prod, region=ap-southeast-1, ip=17.227.130.26, request_id=saj2mee0t7vpd1x3, trace_id=padd4qia96570lrn2maous1o, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 00:08:04 | ERROR | gateway | Write operation failed: storage quota exceeded bucket=analytics-exports (env=prod, region=ap-southeast-1, ip=6.112.113.143, request_id=hc5xb526pk3jfxxg, trace_id=j4hh7yvzfgetonkqn2sl22ox, ua="PostmanRuntime/7.36.0")
2026-02-02 00:08:24 | ERROR | worker | Payment gateway returned 503 provider=paypal (env=prod, region=eu-west-1, ip=227.177.236.131, request_id=sustnjl9og78ppp1, trace_id=kwp70ypyyvyk0j5qjbz54k9t, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 00:08:36 | ERROR | cache | Unhandled exception type=KeyError message=null value (env=dev, region=me-south-1, ip=224.180.86.222, request_id=6bbnrifkc27cmuax, trace_id=525ox5hf7yoxc72ow2k47rnx, ua="curl/8.4.0")
2026-02-02 00:08:47 | ERROR | analytics | Service dependency not responding dependency=search-index (env=dev, region=eu-west-1, ip=72.116.197.159, request_id=krri2esqa850k3qj, trace_id=ckrqo1zutdufip4hvys88xqk, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 00:08:52 | ERROR | inventory | Data validation error: missing required field field=email (env=prod, region=eu-west-1, ip=90.82.164.164, request_id=oji5xlk28exufqly, trace_id=wvwbjtmozo0gs6u6fwoqbrby, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 00:09:14 | ERROR | search | Connection refused dependency=email-smtp (env=dev, region=ap-southeast-1, ip=237.102.10.167, request_id=6stedooxo7wk8yoo, trace_id=iuwth8u7j0zyd7p6waqmpzd9, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 00:09:15 | ERROR | storage | Connection refused dependency=orders-api (env=prod, region=us-east-1, ip=240.43.88.47, request_id=pxllqsceo1umr29x, trace_id=3d4ce868z4bv3fpsmlc9qhtf, ua="curl/8.4.0")
2026-02-02 00:09:25 | ERROR | auth | Upstream service unavailable dependency=redis (env=prod, region=me-south-1, ip=210.57.167.24, request_id=0snf4kbaabs5ex90, trace_id=qyh7u8hco37l6thy06r9d2e3, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
