2026-02-01 00:00:07 | WARN | search | Rate limit nearing threshold remaining=17 (env=dev, region=ap-southeast-1, ip=5.167.240.107, request_id=q58cyw4g0u1g404w, trace_id=ga8rz5tl68r0vmzz00duessx, ua="PostmanRuntime/7.36.0")
2026-02-01 20:01:56 | WARN | cdn | Retrying request to upstream service attempt=3 (env=prod, region=us-east-1, ip=47.122.196.170, request_id=ytbctqfadu3uxixs, trace_id=hsiexw7jh7j12bl798fd6swf, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:01:59 | WARN | email | Elevated error rate observed window_s=300 rate=9.0% (env=prod, region=ap-southeast-1, ip=234.187.40.4, request_id=ngzrt5vxugrhze34, trace_id=p8l7nuwj5fdk34nguu60oqo6, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:02:01 | WARN | gateway | Rate limit nearing threshold remaining=1 (env=prod, region=ap-southeast-1, ip=122.78.108.254, request_id=h5d9jzjzdcglcfev, trace_id=d4okipad0xpq8kb7e0mueghf, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:02:04 | WARN | frontend | Temporary network jitter detected rtt_ms=750 (env=prod, region=eu-west-1, ip=174.194.175.205, request_id=3ho8nydnmzemro2m, trace_id=t4tunh3qwynk33i5xtzk62et, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:02:07 | WARN | db | Queue backlog growing size=7288 (env=prod, region=ap-southeast-1, ip=191.207.159.115, request_id=67t3qkqp34sg14x4, trace_id=xl6d8h56y8wiutnjj55sucbo, ua="PostmanRuntime/7.36.0")
2026-02-01 20:02:12 | WARN | auth | Retrying request to upstream service attempt=4 (env=prod, region=ap-southeast-1, ip=93.240.3.134, request_id=bh3oc8laq0netw4b, trace_id=sieviouxwondb65kqqm5omxr, ua="curl/8.4.0")
2026-02-01 20:02:13 | WARN | billing | Payment provider latency high (2485ms) (env=staging, region=ap-southeast-1, ip=40.177.111.106, request_id=lw41cz1llwli2i0v, trace_id=quxlu5yae3wagpyggr8b2841, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:02:15 | WARN | email | Queue backlog growing size=4710 (env=dev, region=me-south-1, ip=51.45.60.10, request_id=s0d0ew0ark6pt5tb, trace_id=iaoq7sfouo1vq665ezawrvbz, ua="curl/8.4.0")
2026-02-01 20:02:16 | WARN | db | Disk usage above 80% disk=95% (env=staging, region=ap-southeast-1, ip=205.182.215.17, request_id=u7bp2z8df0uc9uso, trace_id=rpo5nllqrxmdrheyolpx8dic, ua="PostmanRuntime/7.36.0")
2026-02-01 20:02:17 | WARN | notifications | Disk usage above 80% disk=86% (env=prod, region=me-south-1, ip=117.84.194.8, request_id=wnfkdrmy6v81c15s, trace_id=56smckvq8stxcu365jhv3z3w, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:02:26 | WARN | auth | Disk usage above 80% disk=97% (env=prod, region=ap-southeast-1, ip=69.242.69.14, request_id=a1xxybb4xtcbwfbr, trace_id=xx9zejmjthy7xbv5jz9io94c, ua="curl/8.4.0")
2026-02-01 20:02:29 | WARN | cache | Elevated error rate observed window_s=300 rate=3.4% (env=prod, region=eu-west-1, ip=84.179.196.180, request_id=uh2deemylceltbzf, trace_id=4gjsr96nogak80tu7y48kvn2, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:02:30 | WARN | email | Disk usage above 80% disk=91% (env=prod, region=us-east-1, ip=124.230.154.7, request_id=2lvghkee2p3x4oyn, trace_id=y9wam0x8i9uyw5w2fggc5ujr, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:02:46 | WARN | billing | Rate limit nearing threshold remaining=31 (env=prod, region=me-south-1, ip=198.47.181.142, request_id=lbis6qtlz5a7qcy8, trace_id=s1e3d5f0n6f3o40xpx06yr0s, ua="curl/8.4.0")
2026-02-01 20:02:53 | WARN | analytics | Rate limit nearing threshold remaining=30 (env=prod, region=eu-west-1, ip=43.69.60.170, request_id=fnz1dwsc6qs6xoju, trace_id=ci9br0dk25yd35nbcgzw1tnx, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:02:57 | WARN | inventory | Temporary network jitter detected rtt_ms=159 (env=prod, region=ap-southeast-1, ip=123.139.206.33, request_id=451uw63a9no5eo23, trace_id=zyoyfh31f6mkqgmqpxibyec7, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:02:58 | WARN | storage | Elevated error rate observed window_s=120 rate=3.0% (env=prod, region=me-south-1, ip=180.141.227.5, request_id=qvovds9z5oh9ezh7, trace_id=32c8nd4uhr0s9vb98k2mucm9, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:03:04 | WARN | profile | Temporary network jitter detected rtt_ms=558 (env=staging, region=us-east-1, ip=20.29.223.182, request_id=5900t7y24674pspi, trace_id=lfwlge9xrwv89i39f43anym0, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:03:09 | WARN | api | Retrying request to upstream service attempt=5 (env=staging, region=me-south-1, ip=239.229.212.105, request_id=5yp7pokjmjtkx632, trace_id=wi9u1bxe3ua051ea6fj0takv, ua="PostmanRuntime/7.36.0")
2026-02-01 20:03:14 | WARN | analytics | High memory usage warning mem=60% (env=prod, region=us-east-1, ip=187.7.10.60, request_id=kazcjur461p10l3g, trace_id=4aldq4ahll53tsmcz77qnz1j, ua="PostmanRuntime/7.36.0")
2026-02-01 20:03:15 | WARN | email | Temporary network jitter detected rtt_ms=131 (env=staging, region=ap-southeast-1, ip=79.11.196.141, request_id=ifsiwaq7rpchu7e0, trace_id=i492a7jmrjfc1h8as8kgm7gt, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:03:19 | WARN | cache | Circuit breaker half-open dependency=payments-api (env=prod, region=eu-west-1, ip=8.88.14.91, request_id=0xogo1ud2qsvjfad, trace_id=nyg8m9wbdo9jin01y47eajdn, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:03:28 | WARN | notifications | Slow response detected (199ms) endpoint=/health (env=staging, region=eu-west-1, ip=68.179.82.29, request_id=rl24ytfxpc8gurqm, trace_id=fi8uui28wefbbec9hiad66ic, ua="PostmanRuntime/7.36.0")
2026-02-01 20:03:41 | WARN | analytics | Elevated error rate observed window_s=30 rate=8.8% (env=dev, region=ap-southeast-1, ip=110.197.188.243, request_id=4dfi4dk0h83yfap0, trace_id=lejex5o9egorsegscr50ukt1, ua="PostmanRuntime/7.36.0")
2026-02-01 20:03:43 | WARN | storage | Elevated error rate observed window_s=30 rate=2.5% (env=prod, region=ap-southeast-1, ip=175.205.202.73, request_id=osy75myufam5zu4p, trace_id=l8fz7wmxye6el4a3cb1o4ne3, ua="curl/8.4.0")
2026-02-01 20:03:46 | WARN | api | High memory usage warning mem=98% (env=prod, region=me-south-1, ip=148.201.164.222, request_id=0uj0fgr2llz21jdy, trace_id=mcttwq0d7su5rocojs0dd42k, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:03:52 | WARN | profile | Temporary network jitter detected rtt_ms=252 (env=prod, region=me-south-1, ip=224.86.130.246, request_id=yi0ld0rfr4mxh0d7, trace_id=dn8mc0j6yzxrkxx8gnwz9gup, ua="PostmanRuntime/7.36.0")
2026-02-01 20:03:58 | WARN | db | Payment provider latency high (3477ms) (env=staging, region=eu-west-1, ip=46.55.117.51, request_id=nv0qkl7k0e8crd1e, trace_id=g6aeey1nr6u16vciei7i7zqt, ua="PostmanRuntime/7.36.0")
2026-02-01 20:03:59 | WARN | gateway | Rate limit nearing threshold remaining=21 (env=prod, region=us-east-1, ip=149.244.164.22, request_id=5j9v823to463iptz, trace_id=f445ssguc9gf1w6kfz8aj6nq, ua="curl/8.4.0")
2026-02-01 20:04:12 | WARN | scheduler | Retrying request to upstream service attempt=1 (env=prod, region=us-east-1, ip=32.95.135.232, request_id=4mt0osyki7p8narr, trace_id=vt2coepi6ne94h5qazvnt20p, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:04:16 | WARN | billing | Disk usage above 80% disk=86% (env=prod, region=eu-west-1, ip=184.179.36.79, request_id=g6frc2fl1n53hj3z, trace_id=a09pu50m400oz74x3750da5v, ua="PostmanRuntime/7.36.0")
2026-02-01 20:04:18 | WARN | notifications | High memory usage warning mem=62% (env=prod, region=me-south-1, ip=250.143.57.153, request_id=1lq7o86ksflhvifn, trace_id=f2ag6go7z8l93de5t4cralf1, ua="curl/8.4.0")
2026-02-01 20:04:20 | WARN | auth | High memory usage warning mem=63% (env=prod, region=us-east-1, ip=126.204.200.8, request_id=0l0ygefl5ev0ed1u, trace_id=l03sy5sd47igz2oyv3m9dr2q, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:04:27 | WARN | frontend | Disk usage above 80% disk=92% (env=prod, region=eu-west-1, ip=23.56.240.178, request_id=j3yr0jdc0lhsv15q, trace_id=x5cbsw5of5mo4e4sfuf2swg9, ua="curl/8.4.0")
2026-02-01 20:04:28 | WARN | api | Rate limit nearing threshold remaining=5 (env=staging, region=us-east-1, ip=34.215.136.211, request_id=smigbiiybv0wgeva, trace_id=t93sx97pfm0y7rg32ryss9z0, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:04:31 | WARN | profile | Rate limit nearing threshold remaining=18 (env=staging, region=me-south-1, ip=70.172.32.66, request_id=kus7tuzk1ifszugg, trace_id=th0oxpmhz4cerayin7zja4gj, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:04:34 | WARN | frontend | Circuit breaker half-open dependency=postgres (env=prod, region=eu-west-1, ip=134.109.134.99, request_id=6v54jg85uwnxv38i, trace_id=172w99axo5yc4sqbd6orrwrt, ua="curl/8.4.0")
2026-02-01 20:04:46 | WARN | notifications | High memory usage warning mem=86% (env=staging, region=eu-west-1, ip=185.148.41.76, request_id=jusz8mf8c873zffs, trace_id=ks3c9nfcr27vnb7ekmm5r65h, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:04:47 | WARN | kms | Circuit breaker half-open dependency=kms (env=prod, region=eu-west-1, ip=75.84.87.178, request_id=uonro4h7qnrmtqca, trace_id=y7uay6wythuaz3ytup9b8jg4, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:04:50 | WARN | scheduler | Circuit breaker half-open dependency=stripe (env=staging, region=us-east-1, ip=247.248.23.140, request_id=fvhtwvd3ziuzl14x, trace_id=jvexnop5fwb9alsrum0866p7, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:04:51 | WARN | gateway | Queue backlog growing size=4826 (env=prod, region=ap-southeast-1, ip=62.157.171.192, request_id=7jqzpl9mjuo2na4i, trace_id=sa3hdx5gtf2e5ogb7o32do28, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:04:52 | WARN | notifications | Retrying request to upstream service attempt=3 (env=prod, region=me-south-1, ip=55.55.237.61, request_id=b3fr5sssg133fjes, trace_id=25lzcyhtuc5fqcer4tpeulfm, ua="PostmanRuntime/7.36.0")
2026-02-01 20:04:56 | WARN | email | Rate limit nearing threshold remaining=4 (env=dev, region=ap-southeast-1, ip=50.247.63.110, request_id=ve9xs753f2395qzw, trace_id=s0w7ytsumanmc73t3rczrbbq, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:04:59 | WARN | email | Payment provider latency high (1157ms) (env=prod, region=us-east-1, ip=81.192.106.249, request_id=blil5tp3yhtvw8xz, trace_id=ivu9a0pngfqa47bez5yjsfft, ua="curl/8.4.0")
2026-02-01 20:05:00 | WARN | inventory | High memory usage warning mem=92% (env=dev, region=me-south-1, ip=110.64.43.51, request_id=1ye2ngdg20ndvt61, trace_id=upyjag4wv4c5jics8572cif8, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:05:03 | WARN | payments | Queue backlog growing size=2542 (env=prod, region=us-east-1, ip=58.14.18.98, request_id=8yi01an25owtvdnk, trace_id=ekszhgkmowy5ohe5md6jvk1x, ua="curl/8.4.0")
2026-02-01 20:05:08 | WARN | email | Elevated error rate observed window_s=30 rate=1.2% (env=prod, region=ap-southeast-1, ip=72.241.121.116, request_id=l8hgysij4ojlikyj, trace_id=814yfjv1otxh0fam9k10qhw0, ua="curl/8.4.0")
2026-02-01 20:05:10 | WARN | email | Temporary network jitter detected rtt_ms=302 (env=staging, region=eu-west-1, ip=114.136.166.159, request_id=7xh8lzwuv65msqj7, trace_id=echbcmxh0epvnohuyg91ojd4, ua="PostmanRuntime/7.36.0")
2026-02-01 20:05:14 | WARN | kms | Temporary network jitter detected rtt_ms=400 (env=dev, region=me-south-1, ip=236.73.130.244, request_id=gg7eflvcdm96sv9o, trace_id=cdnqfecqmqub0c4kn6s2aqwu, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:05:17 | WARN | cache | Disk usage above 80% disk=92% (env=prod, region=us-east-1, ip=127.185.205.195, request_id=bwx3ihzc5k72yg22, trace_id=2okltdy6nsezxc1y6i5sx7q0, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:05:21 | WARN | cdn | Circuit breaker half-open dependency=stripe (env=prod, region=eu-west-1, ip=131.13.93.204, request_id=bw1eb4i8sakmumh3, trace_id=t3qd3y6k2df1jr8uisgn24w4, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:05:23 | WARN | inventory | Elevated error rate observed window_s=30 rate=3.2% (env=prod, region=ap-southeast-1, ip=167.182.45.50, request_id=8eqwkvs89jb93uj2, trace_id=9gbvtjkcq0bug06y1dihata2, ua="curl/8.4.0")
2026-02-01 20:05:24 | WARN | storage | High memory usage warning mem=60% (env=prod, region=us-east-1, ip=72.175.95.121, request_id=a4nxjy55qtas83zu, trace_id=dhe9d3cykyouagr43ots66qi, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:05:38 | WARN | analytics | Retrying request to upstream service attempt=1 (env=prod, region=me-south-1, ip=216.13.153.106, request_id=0tnpeuzk9av4iohn, trace_id=v6ut7tvnfeocj0utxo1iawyb, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:05:40 | WARN | profile | High memory usage warning mem=69% (env=prod, region=eu-west-1, ip=38.48.203.115, request_id=4h84bzbmpm9f0403, trace_id=x5x5fd239x13g4eaf2wn53yz, ua="PostmanRuntime/7.36.0")
2026-02-01 20:05:46 | WARN | analytics | Circuit breaker half-open dependency=s3 (env=prod, region=us-east-1, ip=103.18.29.186, request_id=e5m6n7y07q4giph3, trace_id=4g99b5ygd5mszd97mobbc8ww, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:06:00 | WARN | analytics | Elevated error rate observed window_s=120 rate=10.6% (env=prod, region=ap-southeast-1, ip=142.36.141.167, request_id=gs3bibcgu8qezohh, trace_id=yaqui4vvidy5r4bw82fe23ku, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:06:01 | WARN | worker | Payment provider latency high (334ms) (env=dev, region=me-south-1, ip=38.219.141.239, request_id=vnbb6cjt2i81d3dh, trace_id=3ijpq964kmk3sbubg3fepkzr, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:06:03 | WARN | orders | Temporary network jitter detected rtt_ms=885 (env=prod, region=ap-southeast-1, ip=134.235.116.182, request_id=pqfiydpfbmtkw2od, trace_id=y0hipasn6equfy2s70fp6jcz, ua="curl/8.4.0")
2026-02-01 20:06:08 | WARN | inventory | Rate limit nearing threshold remaining=50 (env=prod, region=ap-southeast-1, ip=209.128.142.147, request_id=25agekzc18ho5ca4, trace_id=40ymevbzsxfkqtscdb43xdln, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:06:11 | WARN | gateway | Temporary network jitter detected rtt_ms=835 (env=prod, region=eu-west-1, ip=201.114.246.209, request_id=s0b25pa0g47qdsrn, trace_id=1whs0cohlqe2ahd2xaw5tfrz, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:06:12 | WARN | db | Circuit breaker half-open dependency=kms (env=staging, region=me-south-1, ip=202.60.100.150, request_id=wm25v7q1ohgjnsu3, trace_id=tjls5xxhkp4mxohim7bxizkd, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:06:13 | WARN | notifications | Elevated error rate observed window_s=300 rate=2.1% (env=staging, region=ap-southeast-1, ip=170.74.153.244, request_id=46bv5iqinprj9z46, trace_id=p1dgm8kur047d1mytcmfgtgw, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:06:23 | WARN | kms | Slow response detected (1634ms) endpoint=/logout (env=prod, region=me-south-1, ip=164.207.5.254, request_id=5wy9ynt1pgpnandu, trace_id=eydq4nnvyob82wqilhnvxamm, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:06:26 | WARN | api | Disk usage above 80% disk=90% (env=prod, region=eu-west-1, ip=77.108.7.27, request_id=9izxzwwba6ckzsmj, trace_id=u20j7cxfkhi0wjme59xvhwdz, ua="PostmanRuntime/7.36.0")
2026-02-01 20:06:30 | WARN | analytics | Rate limit nearing threshold remaining=22 (env=prod, region=eu-west-1, ip=31.176.93.111, request_id=ckzih3nra815z4bu, trace_id=se1kq5bg5pm7lgl3dlar7p8b, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:06:36 | WARN | search | High memory usage warning mem=72% (env=staging, region=ap-southeast-1, ip=109.11.15.192, request_id=kalccgnj091fzf7b, trace_id=i9zih72p0brmtn9p1e4o51xn, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:06:37 | WARN | db | Disk usage above 80% disk=88% (env=prod, region=us-east-1, ip=238.240.220.88, request_id=g9as71m4d6fm48eh, trace_id=87cgcahxh0nn21h7ja1jfrxb, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:06:49 | WARN | kms | Temporary network jitter detected rtt_ms=124 (env=prod, region=ap-southeast-1, ip=66.150.101.84, request_id=f29jxmdnw3bziz35, trace_id=qeppsicwhoorh7lk8ttvz2q6, ua="curl/8.4.0")
2026-02-01 20:06:50 | WARN | worker | Rate limit nearing threshold remaining=41 (env=dev, region=ap-southeast-1, ip=70.124.227.243, request_id=p94i5ti5i3h8tvks, trace_id=94hhatqba0ml0j44sq3zaxjz, ua="curl/8.4.0")
2026-02-01 20:06:51 | WARN | db | Circuit breaker half-open dependency=postgres (env=prod, region=eu-west-1, ip=124.4.36.7, request_id=r4la8bqznuznazgv, trace_id=7h2emveearidxxapbqzkpxki, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:06:57 | WARN | storage | Rate limit nearing threshold remaining=38 (env=prod, region=us-east-1, ip=167.214.108.18, request_id=dzreiguk3012erj3, trace_id=n5jgfj2snjkmrl97yqo13r4t, ua="PostmanRuntime/7.36.0")
2026-02-01 20:06:58 | WARN | analytics | Slow response detected (2848ms) endpoint=/logout (env=prod, region=eu-west-1, ip=74.100.118.151, request_id=hrdna15bfpjl18ig, trace_id=n2t4ybq05vkr99vtqy5kv6sl, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:07:00 | WARN | inventory | Queue backlog growing size=2872 (env=prod, region=eu-west-1, ip=129.182.227.48, request_id=zf98v5o2rfhkjdn9, trace_id=bcc6x5p1g7rq20pt919x0p4m, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:07:02 | WARN | frontend | Rate limit nearing threshold remaining=17 (env=staging, region=me-south-1, ip=194.59.36.70, request_id=ron4hxm28wurtal7, trace_id=6nl4b3x36zxwyve1eeuaf26p, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:07:12 | WARN | scheduler | Elevated error rate observed window_s=120 rate=7.1% (env=prod, region=eu-west-1, ip=44.232.5.245, request_id=nxmtmqap782w1kj4, trace_id=tn64k6b2f89kkgjhk2m4iaih, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:07:16 | WARN | inventory | Queue backlog growing size=8480 (env=dev, region=ap-southeast-1, ip=5.33.38.57, request_id=yvjlzfs4lwkgkwqn, trace_id=luhsrkjjasn0z5z0i55vc8p8, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:07:20 | WARN | api | Slow response detected (799ms) endpoint=/health (env=prod, region=ap-southeast-1, ip=254.73.109.185, request_id=2jvvsz4pyi5wmnpq, trace_id=9kwoj1pg6lqnqsm9esryjz2l, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:07:24 | WARN | kms | Disk usage above 80% disk=89% (env=prod, region=us-east-1, ip=235.205.15.87, request_id=awtd7rc3l1cy1d38, trace_id=nuirzy9hnchplcxxv0szw1rs, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:07:25 | WARN | profile | Retrying request to upstream service attempt=1 (env=prod, region=ap-southeast-1, ip=172.124.136.93, request_id=4mlw3utn9vupn38w, trace_id=g88p5txvbs4iy1ymd038t4vf, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:07:28 | WARN | storage | Temporary network jitter detected rtt_ms=672 (env=prod, region=me-south-1, ip=143.125.106.133, request_id=a6jfm9mrdu0b3j9n, trace_id=c5f28vqs3xny3i5ly5dh2vbu, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:07:44 | WARN | inventory | Elevated error rate observed window_s=30 rate=14.6% (env=dev, region=us-east-1, ip=1.79.11.220, request_id=9kavp8d00il3ffjd, trace_id=nbm0xjw7bk5dkun43jowkl8t, ua="PostmanRuntime/7.36.0")
2026-02-01 20:07:47 | WARN | frontend | High memory usage warning mem=81% (env=dev, region=me-south-1, ip=90.71.104.131, request_id=cemoa2a5zyrv4at0, trace_id=ceved1a1qyemaxcfp4hi9133, ua="PostmanRuntime/7.36.0")
2026-02-01 20:07:48 | WARN | db | Retrying request to upstream service attempt=1 (env=staging, region=me-south-1, ip=170.91.67.110, request_id=2mmzfjpd0aum8zx9, trace_id=3grvbcq2t57cklj1oe124bkj, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:07:51 | WARN | inventory | Queue backlog growing size=6929 (env=staging, region=ap-southeast-1, ip=252.84.228.224, request_id=9wu2pudcx8ggpw1e, trace_id=c6nt27tdelgv102ywgaw6733, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:08:02 | WARN | cdn | Retrying request to upstream service attempt=5 (env=dev, region=us-east-1, ip=69.226.208.249, request_id=37ftgi6slfyszcla, trace_id=s8ftg3ayzn5ks4x94q9k6f3e, ua="curl/8.4.0")
2026-02-01 20:08:08 | WARN | cache | Retrying request to upstream service attempt=4 (env=staging, region=ap-southeast-1, ip=196.218.241.13, request_id=brovbkd0f6w5x3qp, trace_id=8t1x1kuw6lkkgszebrzns992, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:08:11 | WARN | analytics | Circuit breaker half-open dependency=postgres (env=prod, region=eu-west-1, ip=42.211.126.178, request_id=ffavmvbo594ernm7, trace_id=04uk9diim9sqd99xcq5sapfw, ua="curl/8.4.0")
2026-02-01 20:08:19 | WARN | email | Circuit breaker half-open dependency=redis (env=prod, region=me-south-1, ip=146.216.120.123, request_id=4cwu5aowhp6htkn6, trace_id=0deds9uwwtmumkqj1vzi2bhj, ua="PostmanRuntime/7.36.0")
2026-02-01 20:08:25 | WARN | frontend | Elevated error rate observed window_s=30 rate=10.1% (env=prod, region=ap-southeast-1, ip=69.165.122.182, request_id=g4mh0nx7msgul9iy, trace_id=fcxcstwovw35tghz0tf6elo1, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:08:28 | WARN | notifications | Rate limit nearing threshold remaining=13 (env=prod, region=ap-southeast-1, ip=194.146.150.61, request_id=yrje4p8gd7xizjvb, trace_id=wa5t0zz65pz35t6t7ajtqf4e, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:08:29 | WARN | db | Slow response detected (738ms) endpoint=/logout (env=staging, region=ap-southeast-1, ip=195.177.73.172, request_id=gtbyba89kij1g4hx, trace_id=emqx85l2sr05i1izknvjpeoo, ua="PostmanRuntime/7.36.0")
